what,kind,bundleId,bundleVersion,description,time
activated,view,com.altera.sbtgui.launch,9.1.0.222,com.altera.sbtgui.launch.hardware.ByteStreamConsoleView,1386104619687
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1386104874633
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1386105151196
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1386105162436
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1386105165167
executed,command,,,com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run,1386105167091
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1386105167108
activated,view,com.altera.sbtgui.launch,9.1.0.222,com.altera.sbtgui.launch.hardware.ByteStreamConsoleView,1386105168689
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1386105169889
activated,view,com.altera.sbtgui.launch,9.1.0.222,com.altera.sbtgui.launch.hardware.ByteStreamConsoleView,1386105171433
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1386105177990
activated,view,com.altera.sbtgui.launch,9.1.0.222,com.altera.sbtgui.launch.hardware.ByteStreamConsoleView,1386105178941
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1386105209678
closed,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1386105211719
stopped,bundle,com.altera.debug.cdi.gdb.plugin,9.1.0.222,com.altera.debug.cdi.gdb.plugin,1386105212133
stopped,bundle,com.altera.sbtgui.flash.plugin,9.1.0.222,com.altera.sbtgui.flash.plugin,1386105212134
stopped,bundle,com.altera.sbtgui.gprof,9.1.0.222,com.altera.sbtgui.gprof,1386105212135
stopped,bundle,com.altera.sbtgui.launch,9.1.0.222,com.altera.sbtgui.launch,1386105213154
stopped,bundle,com.altera.sbtgui.ui,9.1.0.222,com.altera.sbtgui.ui,1386105213155
stopped,bundle,com.altera.sbtgui.project,9.1.0.222,com.altera.sbtgui.project,1386105213155
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.1.R34x_v20081029,org.eclipse.equinox.p2.ui.sdk,1386105213155
stopped,bundle,org.eclipse.equinox.p2.ui,1.0.4.R34x_v20090123,org.eclipse.equinox.p2.ui,1386105213155
stopped,bundle,org.eclipse.equinox.security.ui,1.0.0.v20080603-1810,org.eclipse.equinox.security.ui,1386105213156
stopped,bundle,org.eclipse.jsch.ui,1.1.100.I20080415,org.eclipse.jsch.ui,1386105213157
stopped,bundle,org.eclipse.cdt.debug.mi.ui,5.0.1.200902130801,org.eclipse.cdt.debug.mi.ui,1386105213157
